molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL4126549,S=C(NCCNC(=S)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,987.4,active
CHEMBL4129973,S=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)NC1C2CC3CC(C2)CC1C3,5936.0,intermediate
CHEMBL4128609,S=C(NCCC12CC3CC(CC(C3)C1)C2)NC1C2CC3CC(C2)CC1C3,259.0,active
CHEMBL4129529,CC(NC(=S)NC1C2CC3CC(C2)CC1C3)C12CC3CC(CC(C3)C1)C2,7784.0,intermediate
CHEMBL4126229,S=C(NCC12CC3CC(CC(C3)C1)C2)NC1C2CC3CC(C2)CC1C3,902.0,active
CHEMBL4125828,CC12CC3CC(C)(C1)CC(NC(=S)NC1C4CC5CC(C4)CC1C5)(C3)C2,152.0,active
CHEMBL4127203,S=C(NC1C2CC3CC(C2)CC1C3)NC12CC3CC(CC(C3)C1)C2,14.8,active
CHEMBL4127060,S=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,15314.0,inactive
CHEMBL4128446,S=C(NCCC12CC3CC(CC(C3)C1)C2)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,5334.0,intermediate
CHEMBL4128031,CC(NC(=S)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)C12CC3CC(CC(C3)C1)C2,57393.0,inactive
CHEMBL4129410,S=C(NCC12CC3CC(CC(C3)C1)C2)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,5903.0,intermediate
CHEMBL4129280,CC12CC3CC(C)(C1)CC(NC(=S)Nc1ccc(C45CC6CC(CC(C6)C4)C5)cc1)(C3)C2,2479.0,intermediate
CHEMBL4125964,S=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)NC12CC3CC(CC(C3)C1)C2,1248.0,intermediate
CHEMBL4130007,CC(NC(=S)NC12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,60.3,active
CHEMBL4128645,S=C(NCC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,20.8,active
CHEMBL4126585,CC12CC3CC(C)(C1)CC(NC(=S)NC14CC5CC(CC(C5)C1)C4)(C3)C2,16.1,active
CHEMBL4127816,S=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,11.2,active
CHEMBL4126432,S=C(NCCc1ccccc1)NC1C2CC3CC(C2)CC1C3,8.2,active
CHEMBL4127263,S=C(NCc1ccccc1)NC1C2CC3CC(C2)CC1C3,34.0,active
CHEMBL4127661,S=C(Nc1ccccc1)NC1C2CC3CC(C2)CC1C3,229.0,active
CHEMBL4126537,CC12CC3CC(C)(C1)CC(NC(=S)Nc1ccc(Cl)cc1)(C3)C2,1048.0,intermediate
CHEMBL4127443,S=C(Nc1ccc(Cl)cc1)NC12CC3CC(CC(C3)C1)C2,34.7,active
CHEMBL4130278,Fc1ccc(NC(=S)NCCC23CC4CC(CC(C4)C2)C3)cc1,148.0,active
CHEMBL4128911,CC(NC(=S)Nc1ccc(F)cc1)C12CC3CC(CC(C3)C1)C2,1084.0,intermediate
CHEMBL4126370,Fc1ccc(NC(=S)NCC23CC4CC(CC(C4)C2)C3)cc1,159.0,active
CHEMBL4127751,CC12CC3CC(C)(C1)CC(NC(=S)Nc1ccc(F)cc1)(C3)C2,551.0,active
CHEMBL4130060,Fc1cccc(NC(=S)NCCC23CC4CC(CC(C4)C2)C3)c1,160.0,active
CHEMBL4126795,CC(NC(=S)Nc1cccc(F)c1)C12CC3CC(CC(C3)C1)C2,451.0,active
CHEMBL4128840,Fc1cccc(NC(=S)NCC23CC4CC(CC(C4)C2)C3)c1,281.0,active
CHEMBL4130205,CC12CC3CC(C)(C1)CC(NC(=S)Nc1cccc(F)c1)(C3)C2,58.0,active
CHEMBL4127878,S=C(NCCc1ccccc1)NCCC12CC3CC(CC(C3)C1)C2,52.0,active
CHEMBL4129276,CC(NC(=S)NCCc1ccccc1)C12CC3CC(CC(C3)C1)C2,345.0,active
CHEMBL4126645,S=C(NCCc1ccccc1)NCC12CC3CC(CC(C3)C1)C2,133.0,active
CHEMBL4128027,CC12CC3CC(C)(C1)CC(NC(=S)NCCc1ccccc1)(C3)C2,216.0,active
CHEMBL1569169,CC(N=C(S)NCc1ccccc1)C12CC3CC(CC(C3)C1)C2,234.0,active
CHEMBL4129627,CC12CC3CC(C)(C1)CC(NC(=S)NCc1ccccc1)(C3)C2,58.0,active
CHEMBL4130292,CCC(CC12CC3CC(CC(C3)C1)C2)NC(=S)Nc1ccccc1,50248.0,inactive
CHEMBL4128925,CC(NC(=S)Nc1ccccc1)C12CC3CC(CC(C3)C1)C2,2592.0,intermediate
CHEMBL4129077,CC12CC3CC(C)(C1)CC(NC(=S)Nc1ccccc1)(C3)C2,1224.0,intermediate
CHEMBL4129824,S=C(NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,131.0,active
CHEMBL4211037,O=C(O)CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,2.0,active
CHEMBL4206149,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)NCCO)cc2)CC1,2.0,active
CHEMBL2397138,CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,2.0,active
CHEMBL4215208,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)OCc3ccccc3)cc2)CC1,3.0,active
CHEMBL4213817,CC(C)OC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,5.0,active
CHEMBL4205926,COC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,7.0,active
CHEMBL4207039,NC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,2.0,active
CHEMBL4211919,CC(=O)Oc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,4.0,active
CHEMBL4211405,COc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,3.0,active
CHEMBL4216368,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(O)cc2)CC1,2.0,active
CHEMBL4214874,Cc1nnc(-c2ccc(O[C@H]3CC[C@H](NC(=O)Nc4ccc(OC(F)(F)F)cc4)CC3)cc2)o1,4.0,active
CHEMBL4203223,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(CO)cc2)CC1,3.0,active
CHEMBL4204023,O=Cc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,4.0,active
CHEMBL3677989,N#Cc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,5.0,active
CHEMBL4208326,O=C(Nc1ccc(OC(F)(F)F)cc1)NN1CCC(Oc2ccc(C(=O)O)cc2)CC1,8.0,active
CHEMBL4203466,O=C(Nc1ccc(Oc2ccc(C(=O)O)cc2)cc1)Nc1ccc(OC(F)(F)F)cc1,7.0,active
CHEMBL4214601,O=C(NCCCCOc1ccc(C(=O)O)cc1)Nc1ccc(OC(F)(F)F)cc1,15.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,3.0,active
CHEMBL4217146,O=C(NC1CCCCC1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,6.0,active
CHEMBL4212165,O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,7.0,active
CHEMBL4204930,O=C(Nc1ccc(F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,18.0,active
CHEMBL4216616,O=C(Nc1ccccc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,30.0,active
CHEMBL2397148,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.8,active
CHEMBL4204424,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cc3)c2)CC1,10000.0,inactive
CHEMBL184238,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,1100.0,intermediate
CHEMBL2397148,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.4,active
CHEMBL4209593,COC(=O)CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,3.0,active
CHEMBL4214503,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)NCc3ccccc3)cc2)CC1,5.0,active
CHEMBL1552108,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@@H](Oc2ccc(C(=O)O)cc2)CC1,2.0,active
CHEMBL4203740,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,1.92,active
CHEMBL4209701,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)CCC(=O)O)cc1,2.22,active
CHEMBL4204830,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccccc2)cc1,1.22,active
CHEMBL4214103,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccc(F)cc2)cc1,0.96,active
CHEMBL4209184,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.48,active
CHEMBL4217562,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccc(C)cc2)cc1,0.48,active
CHEMBL4212613,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccc(OC)cc2)cc1,1.82,active
CHEMBL4205324,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.0,active
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.35,active
CHEMBL4203677,CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(O[C@H]7C(C)(C)O)[C@H](O)[C@@]3(C)C5=CC[C@H]4C2(C)C)OC[C@@H](O)[C@@H]1O,60900.0,inactive
CHEMBL4211861,COC(C)(C)[C@H]1O[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]3O,400.0,active
CHEMBL4218633,C[C@@H]1C[C@]23OCC(C)(O)[C@H]2O[C@@]2(O3)[C@H]1[C@@]1(C)CC[C@@]34C[C@@]35CC[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]2O,14600.0,inactive
CHEMBL4207503,C[C@@H]1C[C@H]([C@@H](O)C(C)(C)O)O[C@]2(O)[C@H]1[C@@]1(C)CC[C@@]34C[C@@]35CC[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]2O,10700.0,inactive
CHEMBL4212729,C[C@H]1[C@H]2[C@@H](O[C@@]3(O)[C@@H]1OC(C)(C)[C@H]3O)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]21C,4400.0,intermediate
CHEMBL4204107,C[C@@H]1CC(=O)[C@H](O)[C@]2(O)[C@H]1[C@@]1(C)CC[C@@]34C[C@@]35CC[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]2O,8600.0,intermediate
CHEMBL4208985,CC(=O)OC(C)(C)[C@H]1O[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]3O,24000.0,inactive
CHEMBL4217337,C[C@@H]1C[C@H]2O[C@]3(O[C@H]2C(C)(C)O)[C@H]1[C@@]1(C)[C@H](O)C[C@@]24C[C@@]25CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]5CC=C4[C@]1(C)[C@H]3O,18500.0,inactive
CHEMBL4204496,CC(=O)O[C@H]([C@H]1C[C@@H](C)[C@H]2[C@@](O)(O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,400.0,active
CHEMBL4207574,CC(=O)O[C@H](C[C@@H](C)[C@H]1C(=O)[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C)[C@@H](O)C(C)(C)O,5200.0,intermediate
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.8,active
CHEMBL431348,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCC3)cc12,590.0,active
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,2000.0,intermediate
CHEMBL4288574,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,150.0,active
CHEMBL48435,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,2500.0,intermediate
CHEMBL4280282,COc1cc(C(=O)NS(=O)(=O)c2cccc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,7000.0,intermediate
CHEMBL4290919,COc1cc(C(=O)NS(=O)(=O)c2cccc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,680.0,active
CHEMBL4286347,COc1cc(C(=O)NS(=O)(=O)c2cc(Cl)cc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,550.0,active
CHEMBL4294239,COc1cc(C(=O)NS(=O)(=O)c2cccc(C(F)(F)F)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,1490.0,intermediate
CHEMBL4289768,COc1cc(C(=O)NS(=O)(=O)c2cccc(F)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,410.0,active
CHEMBL4279086,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,43.0,active
CHEMBL4279086,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,14.0,active
CHEMBL4291038,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,20.0,active
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.6,active
CHEMBL4282716,Cc1ccc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3ccccc3c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,300.0,active
CHEMBL4282083,CC1=CC[C@@H]2C(=C(O)c3ccccc3[C@@H]2O)C1=O,1100.0,intermediate
CHEMBL152067,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,2800.0,intermediate
CHEMBL4566250,CC(C)(C)N1CCOC(COc2ccc(NC(=O)NC3CCCCC3)cc2)C1,77.0,active
CHEMBL4475844,O=C(Cc1ccc(Oc2ccccc2)cc1)NCCc1ccc(OC(F)(F)F)cc1,500.0,active
CHEMBL4536499,O=C(Cc1ccc(Oc2ccccc2)cc1)NCCc1ccc(C(F)(F)F)cc1,500.0,active
CHEMBL4531314,O=C(Cc1ccc(Oc2ccccc2)cc1)NCCc1ccc(F)cc1,900.0,active
CHEMBL4461553,O=C(Cc1ccc(Oc2ccccc2)cc1)NCCc1ccc(Cl)cc1,1800.0,intermediate
CHEMBL4575840,Cc1ccc(CCNC(=O)Cc2ccc(Oc3ccccc3)cc2)cc1,1100.0,intermediate
CHEMBL4463223,Fc1ccc(CCNCc2ccc(Oc3ccccc3)cc2)cc1,3600.0,intermediate
CHEMBL4440564,O=C(CCc1ccc(OCc2ccncc2)cc1)NCCc1ccc(F)cc1,800.0,active
CHEMBL4471473,O=C(Cc1ccc(Oc2nc3ccccc3s2)cc1)NCCc1ccc(F)cc1,130.0,active
CHEMBL4529780,O=C(Cc1ccc(Oc2nc3ccccc3s2)cc1F)NCCc1ccc(F)cc1,300.0,active
CHEMBL4464257,O=C(Cc1ccc(Oc2nc3ccc(F)cc3s2)cc1F)NCCc1ccc(F)cc1,27500.0,inactive
CHEMBL4572731,O=C(Cc1ccc(Oc2nc3ccc(C(F)(F)F)cc3s2)cc1F)NCCc1ccc(F)cc1,20100.0,inactive
CHEMBL4451563,O=C(Cc1ccc(Oc2nc3cc(C(F)(F)F)ccc3s2)cc1F)NCCc1ccc(F)cc1,1700.0,intermediate
CHEMBL4537609,O=C(Cc1ccc(Oc2nc3cc(F)ccc3s2)cc1F)NCCc1ccc(F)cc1,22500.0,inactive
CHEMBL4548077,O=C(Cc1ccc(Oc2nc3ccccc3s2)cc1F)NCCc1ccccc1F,600.0,active
CHEMBL4574175,O=C(Cc1ccc(Oc2nc3ccccc3s2)cc1F)NCCc1cccc(F)c1,400.0,active
CHEMBL4557553,COC(=O)c1ccc(CNC(=O)Cc2ccc(Oc3nc4ccccc4s3)cc2F)cc1,100.0,active
CHEMBL4439245,O=C(Cc1ccc(Oc2nc3ccccc3s2)cc1F)NCc1c[nH]c2cc(F)ccc12,5600.0,intermediate
CHEMBL4521296,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](COC(=O)c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1OC,9100.0,intermediate
CHEMBL4521063,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@]2(CO)O[C@H]2O[C@H](CO)[C@@H](OC(=O)c3ccccc3)[C@H](O)[C@H]2O)cc(OC)c1OC,18000.0,inactive
CHEMBL4444323,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3OC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O,27200.0,inactive
CHEMBL4565675,COc1ccc(C(=O)OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3OC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)[C@H](O)[C@@H](O)[C@@H]2O)cc1,6400.0,intermediate
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,4400.0,intermediate
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,69.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.5,active
CHEMBL2392692,CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1,0.5,active
CHEMBL4291038,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,23.0,active
CHEMBL4529502,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccccc1,61.9,active
CHEMBL4446557,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccccc1Cl,1499.5,intermediate
CHEMBL4464098,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1cccc(Cl)c1,15.8,active
CHEMBL4513805,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccc(Cl)cc1,5.2,active
CHEMBL4464435,Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1cc(Cl)cc(Cl)c1,20.0,active
CHEMBL4467433,Cc1cc(NC(=O)Nc2ccccc2)ccc1OCc1nc2ccccc2s1,6.5,active
CHEMBL4467796,Cc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)ccc1OCc1nc2ccccc2s1,0.6,active
CHEMBL4468253,Cc1cc(NC(=O)Nc2ccccc2Cl)ccc1OCc1nc2ccccc2s1,35.1,active
CHEMBL4584048,Cc1cc(NC(=O)Nc2cccc(Cl)c2)ccc1OCc1nc2ccccc2s1,2.0,active
CHEMBL4474511,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCc1nc2ccccc2s1,4.1,active
CHEMBL4559364,Cc1cc(NC(=O)Nc2cc(Cl)cc(Cl)c2)ccc1OCc1nc2ccccc2s1,0.8,active
CHEMBL4586137,O=C(Nc1ccccc1)Nc1ccc(OCc2nc3ccccc3s2)cc1,111.5,active
CHEMBL4585429,O=C(Nc1ccc(OCc2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,10.3,active
CHEMBL4521577,O=C(Nc1ccc(OCc2nc3ccccc3s2)cc1)Nc1ccccc1Cl,278.9,active
CHEMBL4470478,O=C(Nc1ccc(OCc2nc3ccccc3s2)cc1)Nc1cccc(Cl)c1,25.9,active
CHEMBL4447668,O=C(Nc1ccc(Cl)cc1)Nc1ccc(OCc2nc3ccccc3s2)cc1,13.9,active
CHEMBL4456287,O=C(Nc1ccc(OCc2nc3ccccc3s2)cc1)Nc1cc(Cl)cc(Cl)c1,15.2,active
CHEMBL4572575,O=C(Nc1ccc(SCc2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,25.2,active
CHEMBL4578414,O=C(Nc1ccc(/C=C/c2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,9.1,active
CHEMBL4439758,O=C(Nc1ccc(CCc2nc3ccccc3s2)cc1)Nc1ccc(Cl)c(Cl)c1,11.7,active
CHEMBL1818385,O=C(Nc1ccc(F)c(F)c1F)NC12CC3CC(CC(C3)C1)C2,0.4,active
CHEMBL1818384,O=C(Nc1ccc(F)c(F)c1F)NC1C2CC3CC(C2)CC1C3,0.4,active
CHEMBL4448782,CC12CC3CC1(C)CC3(NC(=O)Nc1ccc(F)c(F)c1F)C2,0.5,active
CHEMBL4448746,O=C(Nc1ccc(F)c(F)c1F)NC12CC3CC1CC3C2,3.2,active
CHEMBL4458692,O=C(Nc1ccc(F)c(F)c1F)NC12CC3CC(CC1C3)C2,3.3,active
CHEMBL4463408,O=C(Nc1ccc(F)c(F)c1F)NC1C2CC3C4CC5CC3C1C(C5)C4C2,8.0,active
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.5,active
CHEMBL4465856,O=C(NC12CC3CC(CC1C3)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,8.6,active
CHEMBL4535555,O=C(NC1C2CC3C4CC5CC3C1C(C5)C4C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,0.5,active
CHEMBL436774,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.0,active
CHEMBL4516638,CC(=O)N1CCC(NC(=O)NC23CC4(C)CC2CC4(C)C3)CC1,6.5,active
CHEMBL4447946,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC2C4)C3)CC1,21.7,active
CHEMBL4530604,CC(=O)N1CCC(NC(=O)NC2C3CC4C5CC6CC4C2C(C6)C5C3)CC1,3.4,active
CHEMBL4467051,CC(=O)N1CCC(NC(=O)NC23CC4C5CC6CC4C(C2)C(C6)C5C3)CC1,7.2,active
CHEMBL4454212,CC12CC3CC1(C)CC3(CNC(=O)Nc1ccc(F)c(F)c1F)C2,0.4,active
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,420.0,active
CHEMBL1555989,CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,2040.0,intermediate
CHEMBL23393,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],5500.0,intermediate
CHEMBL4445524,O=C(O)CCCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)o1,9500.0,intermediate
CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,300000.0,inactive
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,300.0,active
CHEMBL1555989,CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,300000.0,inactive
CHEMBL23393,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],300000.0,inactive
CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,70000.0,inactive
CHEMBL4445524,O=C(O)CCCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)o1,4000.0,intermediate
CHEMBL23393,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],101000.0,inactive
CHEMBL1555989,CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,300000.0,inactive
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,110.0,active
CHEMBL4445524,O=C(O)CCCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)o1,12000.0,inactive
CHEMBL4452411,CN(CCn1cccn1)C(=O)c1ccc(-c2cccc(C(=O)NC3CCCCC3)c2)nc1,2.0,active
CHEMBL3818875,CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,0.028,active
CHEMBL4475294,Cn1cc(-c2ccc3c(c2)C(C)(Cc2ccccc2)C(=O)N3)cn1,740.0,active
CHEMBL4587512,CCSc1cccc(-c2ccc(C(N)=O)s2)c1,3280.0,intermediate
CHEMBL487818,Nc1nonc1-c1ccccc1,206400.0,inactive
CHEMBL4435068,CCCc1cc(C2CCCCC2)c[nH]c1=O,1820.0,intermediate
CHEMBL1469977,Nc1nnc(-c2cccs2)s1,34810.0,inactive
CHEMBL4588560,Cn1nnc(-c2cc(-c3ccsc3)cnc2N)n1,13100.0,inactive
